,SymbolsA,EntrezsA,AveExpr,B
220346_at,MTHFD2L,441024,6.18211977758533,-4.96007436720783
211761_s_at,CACYBP,27101,10.4888724306237,-4.96052925845091
218894_s_at,MAGOHB,55110,7.55721107234645,-4.96142053796378
218670_at,PUS1,80324,7.0176796430922,-4.96208731544403
203438_at,STC2,8614,8.86182762587193,-4.96210247676252
217955_at,BCL2L13,23786,8.82128250601665,-4.96377462547666
219213_at,JAM2,58494,8.04986697323116,-4.96410250136681
213088_s_at,DNAJC9,23234,10.17516029981,-4.96455428364009
213457_at,MFHAS1,9258,6.82364536677993,-4.96612200407643
218936_s_at,CCDC59,29080,7.57183462121875,-4.96643428868899
218500_at,THEM6,51337,8.61617749497102,-4.96689563100071
219260_s_at,ELP5,23587,8.16688826931268,-4.96784555692066
219356_s_at,CHMP5,51510,10.2113406323117,-4.9706748721453
203610_s_at,TRIM38,10475,8.9730605076434,-4.97068844571027
203209_at,RFC5,5985,7.56047557650581,-4.97180899888283
206385_s_at,ANK3,288,9.99393829948401,-4.97198579569133
205180_s_at,ADAM8,101,7.95669349478477,-4.97320325361894
219363_s_at,MTERF3,51001,9.12466521961128,-4.97320839804833
205704_s_at,ATP6V0A2,23545,7.52357296996526,-4.97342083199338
219892_at,TM6SF1,53346,7.9557546627973,-4.97524120738678
202613_at,CTPS1,1503,8.83824157763063,-4.97573420678929
204800_s_at,DHRS12,79758,7.34586515878452,-4.97706278310587
212465_at,SETD3,84193,9.90050952793748,-4.97824658187152
201568_at,UQCRQ,27089,11.4696591225424,-4.98013182700062
211685_s_at,NCALD,83988,7.88426685049242,-4.98058935547334
206219_s_at,VAV1,7409,7.99064770048202,-4.98218282660944
201189_s_at,ITPR3,3710,9.66533391004978,-4.98508265012445
200920_s_at,BTG1,694,9.36022704322944,-4.98534448426296
203284_s_at,HS2ST1,9653,8.68895433915393,-4.98553152539581
201472_at,VBP1,7411,10.6643203676535,-4.98705565577796
218455_at,NFS1,9054,8.76573230343693,-4.9875914783982
218544_s_at,RCL1,10171,8.59306816339399,-4.99142945476851
220319_s_at,MYLIP,29116,8.52828129168417,-4.99224014640936
201612_at,ALDH9A1,223,11.5718157434597,-4.99393440232689
209326_at,SLC35A2,7355,9.42176260654816,-4.99534016922383
218353_at,RGS5,8490,8.35346642876258,-4.99734771566887
210950_s_at,FDFT1,2222,10.0265793954597,-4.99763642794178
212726_at,PHF2,5253,8.37651152932546,-4.99770131009527
201987_at,MED13,9969,10.1962877664808,-4.99789786342337
220607_x_at,NELFCD,51497,9.68950527810037,-4.99972990259224
202754_at,R3HDM1,23518,9.15653257824441,-5.00377110254882
203648_at,TATDN2,9797,9.43538036054292,-5.0042475684836
202309_at,MTHFD1,4522,9.90008126817735,-5.00792249760796
215092_s_at,NFAT5,10725,7.37785637663839,-5.00846890707147
218618_s_at,FNDC3B,64778,8.99209098151661,-5.00847400260496
217987_at,ASNSD1,54529,9.97580110138544,-5.00963145734195
214175_x_at,PDLIM4,8572,7.39689118169929,-5.01071422701773
219377_at,GAREM1,64762,6.52389511121117,-5.01255457633898
221911_at,ETV1,2115,7.20186258818863,-5.01258038933809
203267_s_at,DRG2,1819,8.00213655004033,-5.01302130221062
204929_s_at,VAMP5,10791,8.30969540089005,-5.01309030505221
205936_s_at,HK3,3101,7.90056146057493,-5.01314948303372
202230_s_at,CHERP,10523,9.59554389737018,-5.01474273948366
218885_s_at,GALNT12,79695,6.91863405082953,-5.01513784274892
209759_s_at,ECI1,1632,9.1193616613561,-5.01644815429224
213795_s_at,PTPRA,5786,8.69286501714024,-5.01858561368549
201307_at,SEPT11,55752,9.98665135142391,-5.01951784984944
217816_s_at,PCNP,57092,9.91577150352337,-5.01953114072933
208322_s_at,ST3GAL1,6482,6.88111056078596,-5.02294010917042
212435_at,TRIM33,51592,9.37210038836977,-5.02305623597875
209948_at,KCNMB1,3779,7.89818148156198,-5.02314364687313
203914_x_at,HPGD,3248,7.58790910945768,-5.02559526070566
200781_s_at,RPS15A,6210,12.3996667720034,-5.02629697964885
213750_at,RSL1D1,26156,9.0915796428424,-5.02657007261462
214358_at,ACACA,31,7.90590030746346,-5.02711825787923
209791_at,PADI2,11240,9.63860070409917,-5.02746351182641
218513_at,TMA16,55319,5.78506571323057,-5.02754027268152
219789_at,NPR3,4883,6.93556355466494,-5.02786637475299
217975_at,TCEAL9,51186,9.83982150859256,-5.02841130760693
202909_at,EPM2AIP1,9852,8.97404212887064,-5.02909895975464
217792_at,SNX5,27131,9.31125143690316,-5.02974160651454
206138_s_at,PI4KB,5298,9.70677687593524,-5.03018468517968
209798_at,NPAT,4863,8.72289224151507,-5.03091198838681
209575_at,IL10RB,3588,7.70975523047858,-5.03231023151243
210367_s_at,PTGES,9536,8.33593199405556,-5.03341836392995
219016_at,FASTKD5,60493,8.97661067907027,-5.03432746125021
217158_at,PTGER4P2-CDK2AP2P2,442421,6.9209064085748,-5.03615007748399
221559_s_at,MIS12,79003,8.12804544396021,-5.03634601451559
213568_at,OSR2,116039,6.73680557559154,-5.03694449510402
205805_s_at,ROR1,4919,6.75502088156522,-5.03735354442742
217841_s_at,PPME1,51400,10.0551384991744,-5.03784444085129
219369_s_at,OTUB2,78990,6.81759841390551,-5.0387442950244
213021_at,GOSR1,9527,7.40941777354011,-5.03999530914646
221087_s_at,APOL3,80833,8.68089604673751,-5.04012213048025
203892_at,WFDC2,10406,7.57160687759914,-5.04076901211354
218193_s_at,GOLT1B,51026,8.25640351241745,-5.04290442401922
204790_at,SMAD7,4092,8.15165056643442,-5.04425998323125
209630_s_at,FBXW2,26190,10.127901142366,-5.04469612498916
212008_at,UBXN4,23190,9.36963928573815,-5.04525270661547
201289_at,CYR61,3491,9.81577299877884,-5.04536269268056
211727_s_at,COX11,1353,9.0003572561029,-5.04720647017439
212032_s_at,PTOV1,53635,8.58698126886252,-5.04990434497887
209102_s_at,HBP1,26959,10.0217559009295,-5.05030728088748
219079_at,CYB5R4,51167,7.17287561097695,-5.05079544335134
209565_at,RNF113A,7737,9.47348646504085,-5.051915203801
211337_s_at,TUBGCP4,27229,7.37639871356511,-5.05274637966849
209302_at,POLR2H,5437,10.7418202283247,-5.05318497730187
205070_at,ING3,54556,8.05940469949098,-5.05325077735418
218585_s_at,DTL,51514,9.10955623293557,-5.05421333057051
202147_s_at,IFRD1,3475,7.31107245472993,-5.05587084146165
221216_s_at,SCMH1,22955,7.88259744582684,-5.05889376224232
213392_at,IQCK,124152,8.28871605553452,-5.06027474859778
205968_at,KCNS3,3790,8.69152543034848,-5.06081340157587
217875_s_at,PMEPA1,56937,7.8961239239224,-5.06149711071148
202939_at,ZMPSTE24,10269,10.8156397719008,-5.06151659124146
212557_at,ZNF451,26036,8.91626641512279,-5.06177550304997
204784_s_at,MLF1,4291,8.42788732416847,-5.06184590345274
208729_x_at,HLA-B,3106,11.817780545369,-5.06238143108521
213761_at,MDM1,56890,6.07418482460042,-5.06276355194061
200709_at,FKBP1A,2280,10.2502938647177,-5.0633185184785
208884_s_at,UBR5,51366,9.06280203436394,-5.06413511242371
204271_s_at,EDNRB,1910,7.95317124497831,-5.06473247189656
205895_s_at,NOLC1,9221,7.91479550074804,-5.06539354469728
209704_at,MTF2,22823,6.5299042715308,-5.06540045675646
206574_s_at,PTP4A3,11156,6.95582143766724,-5.06608060622181
218374_s_at,C12orf4,57102,7.96293782390944,-5.0662853731436
218399_s_at,CDCA4,55038,9.20217321985194,-5.06767584624632
200002_at,RPL35,11224,11.5739690369248,-5.06832548625154
219294_at,CENPQ,55166,4.95892706170449,-5.06933173032655
219818_s_at,GPATCH1,55094,6.46811637964749,-5.06989419015472
220147_s_at,FAM60A,58516,10.3281394461716,-5.06989738356578
219743_at,HEY2,23493,6.83011161274619,-5.07239965505915
202060_at,CTR9,9646,8.81096766167468,-5.07291774507705
217786_at,PRMT5,10419,8.99737120275003,-5.07413811099457
218561_s_at,LYRM4,57128,8.75235871025487,-5.07424274055863
201908_at,DVL3,1857,9.24725105348051,-5.07510410548193
203939_at,NT5E,4907,7.54285176895334,-5.07646099007942
219862_s_at,NARF,26502,9.28191407173102,-5.07805063637561
203738_at,C5orf22,55322,8.99961767823025,-5.07811130281203
218086_at,NPDC1,56654,8.0601588109377,-5.07862533848667
205024_s_at,RAD51,5888,8.71792614889618,-5.07990892589133
203757_s_at,CEACAM6,4680,9.07068968763807,-5.08025056988281
202836_s_at,TXNL4A,10907,11.2464826832741,-5.08099845291596
203224_at,RFK,55312,8.88000670535135,-5.08194841757947
204069_at,MEIS1,4211,7.05063911746904,-5.08229997934673
201391_at,TRAP1,10131,10.262909199424,-5.08231099094381
205190_at,PLS1,5357,8.27326520942436,-5.08246515560916
206211_at,SELE,6401,5.56908024819027,-5.08340226343227
209898_x_at,ITSN2,50618,8.43859312580415,-5.08446266727946
202017_at,EPHX1,2052,8.25044646376979,-5.08540924068225
203765_at,GCA,25801,8.13293279315637,-5.08544870813695
202466_at,PAPD7,11044,10.0321916363927,-5.08554916672675
218404_at,SNX10,29887,8.75455709773628,-5.08739483952519
209247_s_at,ABCF2,10061,8.70252288356507,-5.08866920518409
217777_s_at,HACD3,51495,9.01578843945987,-5.09021778011545
218651_s_at,LARP6,55323,7.32339813861339,-5.09360002033139
203405_at,PSMG1,8624,8.93546681048583,-5.09366348821716
219240_s_at,C10orf88,80007,6.51441945366304,-5.09410477620465
204029_at,CELSR2,1952,7.98000681326441,-5.09455105104373
212233_at,MAP1B,4131,8.84644391030143,-5.09672445597212
222065_s_at,FLII,2314,7.96999159296851,-5.09725396672397
213036_x_at,ATP2A3,489,8.6953350122613,-5.09728852312778
209685_s_at,PRKCB,5579,7.8843538116503,-5.09765449336584
221523_s_at,RRAGD,58528,6.76295379080489,-5.09787391011452
203665_at,HMOX1,3162,8.97666355911896,-5.09900735655558
220066_at,NOD2,64127,7.22948812637238,-5.09926386846418
220005_at,P2RY13,53829,7.14779951568616,-5.09994873197007
203833_s_at,TGOLN2,10618,8.57947549475771,-5.10066438519904
202038_at,UBE4A,9354,9.98089030224242,-5.10118082820772
206420_at,IGSF6,10261,7.8695274547242,-5.10136902703674
213119_at,SLC36A1,206358,8.41256097904067,-5.10196925090875
212564_at,KCTD2,23510,7.90220976943134,-5.1020191105797
201037_at,PFKP,5214,9.62298986579028,-5.10272893506281
213452_at,ZNF184,7738,7.81192808967563,-5.10300416533033
203691_at,PI3,5266,7.54022782444649,-5.10300868073034
221920_s_at,SLC25A37,51312,5.4656638420735,-5.10317810623301
212840_at,UBXN7,26043,7.71044647826152,-5.10337900231978
204875_s_at,GMDS,2762,7.31073205531942,-5.10409985263193
213311_s_at,TCF25,22980,8.77039719252547,-5.10540918948718
31874_at,GAS2L1,10634,9.35979612253434,-5.10756711618257
217794_at,PRR13,54458,10.3787774228055,-5.10789172527335
208394_x_at,ESM1,11082,6.16590100120044,-5.10828515665405
220949_s_at,C7orf49,78996,8.80394949693085,-5.10845832647188
218307_at,RSAD1,55316,8.52306435828943,-5.10884002667227
202501_at,MAPRE2,10982,8.86064141769694,-5.11018403561247
203287_at,LAD1,3898,8.62986984611464,-5.1113546938312
217627_at,ZNF573,126231,6.8520434877597,-5.11187038036784
210214_s_at,BMPR2,659,7.06454396545017,-5.11474051241071
203090_at,SDF2,6388,9.35599809062713,-5.11552416199671
208761_s_at,SUMO1,7341,10.0658676644825,-5.11576999194126
206214_at,PLA2G7,7941,8.16991520475239,-5.11692428187929
210014_x_at,IDH3B,3420,10.7467701426802,-5.11734473893905
204766_s_at,NUDT1,4521,8.41443455145362,-5.11745746321296
219116_s_at,DCUN1D2,55208,6.84234698574962,-5.11772073681832
202042_at,HARS,3035,9.70691734705832,-5.11965266848713
214470_at,KLRB1,3820,7.40507411258869,-5.12243982708467
209236_at,SLC23A2,9962,7.21945834099823,-5.12496657354498
209088_s_at,UBN1,29855,9.42571177068062,-5.12511607955877
212530_at,NEK7,140609,9.74894727052136,-5.1254785134157
214785_at,VPS13A,23230,5.35649028856451,-5.12562361838642
219090_at,SLC24A3,57419,8.30702756342995,-5.12582995332307
33736_at,STOML1,9399,8.226073049564,-5.12634472536564
218970_s_at,CUTC,51076,7.74434326758648,-5.12655140526783
209200_at,MEF2C,4208,8.63429350888646,-5.12664850019368
205632_s_at,PIP5K1B,8395,7.67009460295321,-5.12728776763459
203454_s_at,ATOX1,475,10.1913966048507,-5.12742374439122
221610_s_at,STAP2,55620,8.445120782356,-5.1281109104439
213237_at,KNOP1,400506,8.23431433265506,-5.12883409374863
211752_s_at,NDUFS7,374291,9.2257318516229,-5.13157133993515
217388_s_at,KYNU,8942,9.00430276278606,-5.13159194819312
219307_at,PDSS2,57107,7.93187527968382,-5.13167632306039
219580_s_at,TMC5,79838,5.87253557710406,-5.13433251739273
201663_s_at,SMC4,10051,8.78544429913266,-5.13480897959056
200903_s_at,AHCY,191,10.3230114703366,-5.1355255834968
208620_at,PCBP1,5093,10.8970761971494,-5.13570360271288
212320_at,TUBB,203068,11.3110906487399,-5.13585130959032
205474_at,CRLF3,51379,9.31773021025335,-5.13593786642107
209428_s_at,ZFPL1,7542,7.22502125512438,-5.13636163324287
218188_s_at,TIMM13,26517,9.52916044342516,-5.1367242348444
203002_at,AMOTL2,51421,8.8897364066863,-5.13829463635153
204022_at,WWP2,11060,8.87753727852059,-5.13832960392428
212189_s_at,COG4,25839,8.57822964044706,-5.13906240023924
220599_s_at,CARD14,79092,7.09726358750089,-5.13975232072731
213280_at,RAP1GAP2,23108,8.24001844672531,-5.14006143843939
214843_s_at,USP33,23032,8.89614940664923,-5.14038646198058
202524_s_at,SPOCK2,9806,7.85375035559222,-5.14433646238823
203887_s_at,THBD,7056,7.20148767974274,-5.14510280191273
208631_s_at,HADHA,3030,9.64662731381734,-5.14583548323787
203569_s_at,OFD1,8481,9.83916855238139,-5.14761591036144
220755_s_at,C6orf48,50854,10.502216307689,-5.14835567569373
218966_at,MYO5C,55930,10.2920431161567,-5.1486949484973
202026_at,SDHD,6392,9.05149862045513,-5.14955323424114
212824_at,FUBP3,8939,8.4023371859356,-5.14964225365618
203485_at,RTN1,6252,7.00572958336447,-5.15216791876409
204655_at,CCL5,6352,8.16643909978904,-5.15322081378767
221903_s_at,CYLD,1540,9.12441143301937,-5.1543298028849
205995_x_at,IQCB1,9657,9.15520340776797,-5.15609742124848
212209_at,MED13L,23389,8.0839395503184,-5.15652163541276
219762_s_at,RPL36,25873,10.7443144523842,-5.15736338439892
211208_s_at,CASK,8573,9.59914839740249,-5.15814305933108
203312_x_at,ARF6,382,9.85454193230754,-5.15991305801538
203936_s_at,MMP9,4318,10.4349853226787,-5.16056211618726
202892_at,CDC23,8697,8.39207671854043,-5.16216486781779
205226_at,PDGFRL,5157,8.17603364092616,-5.16370408686175
207651_at,GPR171,29909,6.82639070350069,-5.16535844532627
209829_at,FAM65B,9750,5.1948114887233,-5.1667234410607
204460_s_at,RAD1,5810,8.37744596473905,-5.16723772564928
214439_x_at,BIN1,274,8.48413846458188,-5.16761720853407
203418_at,CCNA2,890,7.54583454005363,-5.16845159502652
213552_at,GLCE,26035,6.23884707308271,-5.16904229861978
203316_s_at,SNRPE,6635,11.2368435453606,-5.17128825508913
210115_at,RPL39L,116832,8.14678089376685,-5.17243354907174
222218_s_at,PILRA,29992,6.92164702801893,-5.17436887244309
219718_at,FGGY,55277,7.99434420877349,-5.17497456913396
211867_s_at,PCDHA10,56139,6.3687361439891,-5.17515947770183
219237_s_at,DNAJB14,79982,6.92504335877505,-5.17523138778179
217940_s_at,NAXD,55739,10.5594517116374,-5.17533119109622
209610_s_at,SLC1A4,6509,9.18511104111669,-5.17558113418937
210715_s_at,SPINT2,10653,11.6344231990569,-5.1758410591154
208822_s_at,DAP3,7818,10.5881402839514,-5.1764362854227
200808_s_at,ZYX,7791,8.65041961769176,-5.17693561793094
208927_at,SPOP,8405,8.79048742541742,-5.17699404387251
206991_s_at,CCR5,1234,9.96039161643726,-5.17767972884512
202307_s_at,TAP1,6890,9.48437123538559,-5.17884533883805
219411_at,ELMO3,79767,6.96569207877222,-5.17950203083464
218627_at,DRAM1,55332,9.02490409077551,-5.18163994220039
203377_s_at,CDC40,51362,5.8854264673707,-5.18168045866849
217436_x_at,HLA-J,3137,9.1987914931839,-5.18169960217339
209821_at,IL33,90865,5.46143551028206,-5.18227290731083
206850_at,RASL10A,10633,7.49968549572556,-5.18281268142548
218428_s_at,REV1,51455,8.05626426473089,-5.18323844442379
202143_s_at,COPS8,10920,8.98871758524192,-5.18329356018816
208680_at,PRDX1,5052,12.6240229069134,-5.18369729581567
204836_at,GLDC,2731,7.09537253929603,-5.1846807199436
211760_s_at,VAMP4,8674,6.2833918009651,-5.18471700105592
200050_at,ZNF146,7705,9.90027209534079,-5.18520288642438
202433_at,SLC35B1,10237,10.1369256072947,-5.18610411591833
205440_s_at,NPY1R,4886,6.69450081448558,-5.18641697077052
203987_at,FZD6,8323,8.09563777779261,-5.18697961470251
203397_s_at,GALNT3,2591,9.97851586239614,-5.18836049505
219446_at,RIC8B,55188,8.10753609167307,-5.18925919821242
204634_at,NEK4,6787,6.87369649602469,-5.19103745449574
201635_s_at,FXR1,8087,8.43555996952581,-5.19201311635266
217995_at,SQRDL,58472,11.1452703694191,-5.19278697147003
201263_at,TARS,6897,10.0652137771716,-5.19546238110241
203922_s_at,CYBB,1536,8.41114218045063,-5.19584363195404
212474_at,AVL9,23080,8.94732349458098,-5.1977844717237
214614_at,MNX1,3110,8.10104492787245,-5.19878256153469
203126_at,IMPA2,3613,8.96923045715191,-5.19911320259864
218477_at,TMEM14A,28978,11.0186095186456,-5.19969935544258
218507_at,HILPDA,29923,10.2022950307085,-5.19976723065836
201503_at,G3BP1,10146,9.93478081056473,-5.20217144631683
204179_at,MB,4151,8.84131836734547,-5.20241477436055
201645_at,TNC,3371,9.56247196696752,-5.2025082820569
204805_s_at,H1FX,8971,7.9889405900292,-5.20375002799705
218763_at,STX18,53407,9.43322085866501,-5.20391137111838
209781_s_at,KHDRBS3,10656,7.63467851520664,-5.20491770914737
203460_s_at,PSEN1,5663,9.44478877483932,-5.20534883358932
209043_at,PAPSS1,9061,10.7009188395612,-5.20561173090121
214181_x_at,LST1,7940,8.24928268427375,-5.20647340818597
219756_s_at,POF1B,79983,6.55720261933981,-5.20667338645636
210653_s_at,BCKDHB,594,6.8971386321289,-5.20751229121873
217982_s_at,MORF4L1,10933,12.1623156544009,-5.20757728273494
206453_s_at,NDRG2,57447,9.06903093696371,-5.20804154319721
208709_s_at,NRDC,4898,10.069124154883,-5.20863120506424
213599_at,OIP5,11339,7.49525778830743,-5.20966757857713
212724_at,RND3,390,10.0630055967775,-5.21124512434527
221515_s_at,LCMT1,51451,9.19307295810322,-5.21208874068279
200959_at,FUS,2521,10.1710854268899,-5.2124065734704
214097_at,RPS21,6227,9.47774882471454,-5.21321017711114
218609_s_at,NUDT2,318,8.03066055796457,-5.21361909325391
213851_at,TMEM110,375346,7.67982577169423,-5.21443277255344
200736_s_at,GPX1,2876,11.164802526805,-5.21476197052522
209432_s_at,CREB3,10488,8.97429529387312,-5.21621785537485
204928_s_at,SLC10A3,8273,8.18084412125466,-5.21687796930534
203622_s_at,PNO1,56902,9.17082857005343,-5.21729825979128
205495_s_at,GNLY,10578,6.43061078698907,-5.21868328455724
206278_at,PTAFR,5724,7.04047652428355,-5.2187324256995
220734_s_at,CPTP,80772,7.51234072265244,-5.21994050203069
209311_at,BCL2L2,599,8.71732344704509,-5.22013016378504
204297_at,PIK3C3,5289,8.99146166533766,-5.22081355759104
210004_at,OLR1,4973,6.15493018094605,-5.2210289809867
203774_at,MTR,4548,8.0330865349141,-5.22103491293211
214683_s_at,CLK1,1195,7.51071659513353,-5.22113981998735
213154_s_at,BICD2,23299,9.09671764392449,-5.22259425059608
202386_s_at,KIAA0430,9665,8.76284282186676,-5.22350451115749
204527_at,MYO5A,4644,7.30384008141095,-5.22355796421019
208264_s_at,EIF3J,8669,7.65200592020746,-5.2238395410887
201042_at,TGM2,7052,9.03679578250262,-5.22432897154309
205540_s_at,RRAGB,10325,6.0723185413141,-5.22449481331983
201983_s_at,EGFR,1956,7.14590119956127,-5.2259835884534
205296_at,RBL1,5933,5.07761516451676,-5.22738241296984
212628_at,PKN2,5586,8.28406026646013,-5.2276976945767
204734_at,KRT15,3866,8.26474512347257,-5.2278624699083
205130_at,MOK,5891,7.00228840750291,-5.22809877571031
219250_s_at,FLRT3,23767,5.92670654015254,-5.22976642156755
219673_at,MCM9,254394,7.20115668537713,-5.23037041169955
210279_at,GPR18,2841,6.06377057166509,-5.23109217140965
204497_at,ADCY9,115,8.24779752885976,-5.23230135325323
209558_s_at,HIP1R,9026,8.7415061119679,-5.23240699588543
213106_at,ATP8A1,10396,7.36981525877182,-5.23322580425627
205249_at,EGR2,1959,8.22912374527212,-5.23439582158572
212856_at,GRAMD4,23151,8.12217778112658,-5.23568096012611
212739_s_at,NME4,4833,9.34163695385678,-5.2360952151309
217803_at,GOLPH3,64083,11.1637866098696,-5.23640253042967
203196_at,ABCC4,10257,7.71085911133385,-5.23689808196082
213156_at,ZBTB20,26137,7.52796960554853,-5.23740262475976
218099_at,TEX2,55852,9.56381107757493,-5.23766782303495
218498_s_at,ERO1A,30001,8.6293671068991,-5.23984967257824
206857_s_at,FKBP1B,2281,7.53057235588128,-5.24018376886714
213012_at,NEDD4,4734,8.1450834062576,-5.2410386997219
217823_s_at,UBE2J1,51465,9.10059538972508,-5.24181831301033
213340_s_at,TP73-AS1,57212,6.41211235362108,-5.24292451556009
216862_s_at,CMC4,100272147,8.80636583565635,-5.24381672145898
